,alpha,gamma,epsilon,mean_reward,mean_total_health,q_var,num_episodes
402,0.5,0.1,0.3,4.76,56.22,134.8878788971867,1000
403,0.5,0.1,0.4,28.67,79.23,133.89020363799267,1000
404,0.5,0.1,0.5,39.1,90.13,120.20391922237457,1000
405,0.5,0.1,0.6,45.31,95.68,116.11963435672874,1000
406,0.5,0.1,0.7,44.59,97.26,84.40888658231246,1000
407,0.5,0.1,0.8,45.3,97.62,75.94571720327849,1000
408,0.5,0.1,0.9,34.8006379585327,99.55342902711324,4.18144510699635,627
409,0.5,0.1,1.0,46.94,99.94,33.46126269785805,1000
410,0.5,0.2,0.1,-43.22,18.46,85.49606471142145,1000
411,0.5,0.2,0.2,-28.84,25.41,129.93954942957595,1000
412,0.5,0.2,0.3,1.19,52.6,148.58669086273937,1000
413,0.5,0.2,0.4,27.03,77.63,152.31468387147223,1000
414,0.5,0.2,0.5,38.56,89.07,147.12052721360874,1000
415,0.5,0.2,0.6,43.28,94.16,139.29944487811446,1000
416,0.5,0.2,0.7,44.5,96.47,118.19918197251997,1000
417,0.5,0.2,0.8,48.16,98.79,111.68394674013382,1000
418,0.5,0.2,0.9,46.95,99.41,86.67527691509962,1000
419,0.5,0.2,1.0,33.421052631578945,99.60526315789474,0.4071115657862624,152
420,0.5,0.3,0.1,-46.41,14.94,98.13463003387521,1000
421,0.5,0.3,0.2,-30.13,23.42,140.989168716152,1000
422,0.5,0.3,0.3,-0.52,50.63,161.12088421781962,1000
423,0.5,0.3,0.4,26.08,76.52,160.28584971229614,1000
424,0.5,0.3,0.5,37.3,87.63,156.2114260962771,1000
425,0.5,0.3,0.6,44.44,94.76,151.28198326865834,1000
426,0.5,0.3,0.7,31.86046511627907,96.27906976744185,0.8166982440036185,86
427,0.5,0.3,0.8,44.83,98.81,112.70490069811393,1000
428,0.5,0.3,0.9,34.08866995073892,99.55665024630542,1.32022702712759,203
429,0.5,0.3,1.0,33.66412213740458,99.54198473282443,0.3846492633975449,131
430,0.5,0.4,0.1,-46.48,16.61,100.16869878981733,1000
431,0.5,0.4,0.2,-30.58,22.26,156.27510724292802,1000
432,0.5,0.4,0.3,-2.49,49.11,171.9055766107683,1000
433,0.5,0.4,0.4,21.59,72.38,174.06180710889623,1000
434,0.5,0.4,0.5,36.06,86.26,171.50145456444892,1000
435,0.5,0.4,0.6,41.23,91.88,162.95441802221796,1000
436,0.5,0.4,0.7,46.49,96.74,159.8109083617605,1000
437,0.5,0.4,0.8,47.63,98.14,153.69867161057286,1000
438,0.5,0.4,0.9,33.94230769230769,99.13461538461539,0.7460357649897955,104
439,0.5,0.4,1.0,46.88,99.94,49.087818888375864,1000
440,0.5,0.5,0.1,-44.95,17.74,111.02449310504149,1000
441,0.5,0.5,0.2,-33.71,21.33,160.83780427916253,1000
442,0.5,0.5,0.3,-4.41,46.94,181.29633508060923,1000
443,0.5,0.5,0.4,20.55,71.45,185.99406759270755,1000
444,0.5,0.5,0.5,35.68,85.84,184.80596913413075,1000
445,0.5,0.5,0.6,41.34,91.64,178.4374793244063,1000
446,0.5,0.5,0.7,44.88,96.92,151.50848197200162,1000
447,0.5,0.5,0.8,46.02,97.61,144.108358527754,1000
448,0.5,0.5,0.9,48.78,99.42,139.99868906500683,1000
449,0.5,0.5,1.0,49.19,99.95,63.97052774198896,1000
450,0.5,0.6,0.1,-43.48,17.99,126.27808176032534,1000
451,0.5,0.6,0.2,-33.7,21.24,176.6205466879403,1000
452,0.5,0.6,0.3,-4.93,46.34,200.35703586456145,1000
453,0.5,0.6,0.4,19.42,69.95,199.88153713043937,1000
454,0.5,0.6,0.5,34.41,84.67,200.59169719979576,1000
455,0.5,0.6,0.6,41.15,91.24,190.74840965108535,1000
456,0.5,0.6,0.7,44.32,94.84,182.72771346739782,1000
457,0.5,0.6,0.8,44.78,96.9,165.9467544592195,1000
458,0.5,0.6,0.9,45.34,99.41,102.92810089012707,1000
459,0.5,0.6,1.0,34.5,98.5,0.10266120102488568,40
460,0.5,0.7,0.1,-44.07,18.14,134.9736736780518,1000
461,0.5,0.7,0.2,-35.26,20.13,186.40047358093608,1000
462,0.5,0.7,0.3,-4.8,46.96,218.04949343801826,1000
463,0.5,0.7,0.4,20.22,70.7,223.19979141361597,1000
464,0.5,0.7,0.5,35.47,85.7,220.9078245628113,1000
465,0.5,0.7,0.6,41.15,91.85,212.23016272086073,1000
466,0.5,0.7,0.7,45.63,96.25,202.32797921546907,1000
467,0.5,0.7,0.8,46.38,97.6,181.42981334370094,1000
468,0.5,0.7,0.9,32.839506172839506,98.51851851851852,0.6543102710396772,81
469,0.5,0.7,1.0,35.070422535211264,99.15492957746478,0.35707908261189303,71
470,0.5,0.8,0.1,-43.76,17.87,152.52553324845155,1000
471,0.5,0.8,0.2,-36.41,19.71,204.44773663567656,1000
472,0.5,0.8,0.3,-9.86,41.96,236.40238772694593,1000
473,0.5,0.8,0.4,15.86,67.27,235.87816504923111,1000
474,0.5,0.8,0.5,34.24,85.31,227.81134699202607,1000
475,0.5,0.8,0.6,41.62,91.88,235.73575493890155,1000
476,0.5,0.8,0.7,44.53,95.23,222.11738561103962,1000
477,0.5,0.8,0.8,30.0,96.92307692307692,0.29314330728896265,39
478,0.5,0.8,0.9,45.87,97.88,180.2080830437616,1000
479,0.5,0.8,1.0,48.86,99.94,82.81588159994696,1000
480,0.5,0.9,0.1,-45.68,17.08,164.80035248556968,1000
481,0.5,0.9,0.2,-36.13,19.33,227.5834714881004,1000
482,0.5,0.9,0.3,-10.41,41.09,259.23451563130334,1000
483,0.5,0.9,0.4,14.42,64.81,273.09629824255944,1000
484,0.5,0.9,0.5,33.22,83.62,267.2494879188636,1000
485,0.5,0.9,0.6,39.72,90.06,261.44357902995915,1000
486,0.5,0.9,0.7,44.06,94.52,250.63926632636074,1000
487,0.5,0.9,0.8,46.09,96.31,248.44100117925663,1000
488,0.5,0.9,0.9,47.67,97.76,234.40373527159653,1000
489,0.5,0.9,1.0,46.13,99.94,65.34743709551874,1000
490,0.5,1.0,0.1,-47.61,21.37,120.96707818930041,1000
491,0.5,1.0,0.2,-44.49,20.96,151.6910531931108,1000
492,0.5,1.0,0.3,-41.02,20.64,178.36000609663162,1000
493,0.5,1.0,0.4,-36.97,20.93,214.98399634202104,1000
494,0.5,1.0,0.5,-28.26,27.82,239.21963115378753,1000
495,0.5,1.0,0.6,-8.86,43.25,281.08367626886144,1000
496,0.5,1.0,0.7,19.79,70.31,296.9234872732815,1000
497,0.5,1.0,0.8,39.32,89.68,287.61850327693946,1000
498,0.5,1.0,0.9,47.44,98.39,260.8931565310166,1000
499,0.5,1.0,1.0,30.0,95.38461538461539,0.04039018442310623,13
500,0.6,0.1,0.1,-41.23,19.25,89.53495548873013,1000
501,0.6,0.1,0.2,-31.04,23.32,137.51959226925354,1000
502,0.6,0.1,0.3,5.06,55.97,166.3222452189935,1000
503,0.6,0.1,0.4,29.86,80.66,159.84056181449208,1000
504,0.6,0.1,0.5,40.16,91.17,142.14768152142094,1000
505,0.6,0.1,0.6,44.43,95.35,130.44624350240238,1000
506,0.6,0.1,0.7,43.74,95.96,107.00309586677629,1000
507,0.6,0.1,0.8,33.04112554112554,99.01515151515152,7.549209954068222,924
508,0.6,0.1,0.9,33.7,99.64,6.384124283191482,1000
509,0.6,0.1,1.0,45.83,99.94,35.42702075131856,1000
510,0.6,0.2,0.1,-43.99,17.44,101.62386272518484,1000
511,0.6,0.2,0.2,-31.87,22.81,154.84770750965856,1000
512,0.6,0.2,0.3,4.73,55.56,179.08392192026784,1000
513,0.6,0.2,0.4,27.54,77.97,182.75298401906232,1000
514,0.6,0.2,0.5,37.59,90.18,149.35104510829362,1000
515,0.6,0.2,0.6,43.69,94.55,164.07512512278026,1000
516,0.6,0.2,0.7,47.17,97.59,159.30395448002574,1000
517,0.6,0.2,0.8,48.31,98.9,135.47331686756397,1000
518,0.6,0.2,0.9,47.49,99.37,107.41364340344232,1000
519,0.6,0.2,1.0,33.80246913580247,99.85185185185185,1.275924116961873,405
520,0.6,0.3,0.1,-46.51,15.92,115.64070820829654,1000
521,0.6,0.3,0.2,-32.86,22.0,168.6645167581743,1000
522,0.6,0.3,0.3,-0.9,50.11,196.97393744410584,1000
523,0.6,0.3,0.4,23.39,74.88,181.46772520191078,1000
524,0.6,0.3,0.5,36.24,86.49,194.0251731462231,1000
525,0.6,0.3,0.6,41.07,91.43,186.46313843328417,1000
526,0.6,0.3,0.7,46.2,96.72,172.89049512937342,1000
527,0.6,0.3,0.8,46.03,97.35,149.85661651742095,1000
528,0.6,0.3,0.9,45.74,99.47,105.67265120950287,1000
529,0.6,0.3,1.0,33.30434782608695,99.47826086956522,0.3065750957751348,115
530,0.6,0.4,0.1,-43.79,18.96,118.47241360485656,1000
531,0.6,0.4,0.2,-33.36,21.63,180.58187452927913,1000
532,0.6,0.4,0.3,-3.03,48.45,201.15625694631967,1000
533,0.6,0.4,0.4,23.04,73.76,205.56372964196646,1000
534,0.6,0.4,0.5,38.46,88.79,204.33392284492126,1000
535,0.6,0.4,0.6,42.6,92.82,198.38136644003765,1000
536,0.6,0.4,0.7,45.33,96.2,182.41188781908392,1000
537,0.6,0.4,0.8,46.58,98.44,158.2411178661373,1000
538,0.6,0.4,0.9,32.65486725663717,99.11504424778761,0.30066905149531553,113
539,0.6,0.4,1.0,33.20987654320987,99.25925925925925,0.22251893615583757,81
540,0.6,0.5,0.1,-45.78,16.41,139.87685415134882,1000
541,0.6,0.5,0.2,-32.66,21.62,199.92817360037802,1000
542,0.6,0.5,0.3,-5.12,45.89,222.38554103682597,1000
543,0.6,0.5,0.4,20.66,71.43,220.81082294942814,1000
544,0.6,0.5,0.5,36.93,87.2,219.56955986340978,1000
545,0.6,0.5,0.6,42.97,93.18,218.8206840915734,1000
546,0.6,0.5,0.7,46.58,97.06,198.72043820005544,1000
547,0.6,0.5,0.8,46.01,97.81,173.0383077014967,1000
548,0.6,0.5,0.9,48.12,99.34,160.7390611559584,1000
549,0.6,0.5,1.0,33.855421686746986,99.27710843373494,0.33276412852008136,83
550,0.6,0.6,0.1,-46.19,16.3,149.58080394228674,1000
551,0.6,0.6,0.2,-34.38,20.55,212.81734275045218,1000
552,0.6,0.6,0.3,-5.55,45.96,236.56349903286525,1000
553,0.6,0.6,0.4,20.17,71.04,235.7139834820385,1000
554,0.6,0.6,0.5,35.38,86.01,234.1067148834188,1000
555,0.6,0.6,0.6,41.71,92.48,232.4807186283937,1000
556,0.6,0.6,0.7,45.25,95.45,229.87606354723158,1000
557,0.6,0.6,0.8,28.596491228070175,97.71929824561404,0.1410642829360883,57
558,0.6,0.6,0.9,49.32,99.48,189.92427709874326,1000
559,0.6,0.6,1.0,31.428571428571427,98.57142857142857,0.1161498568242087,42
560,0.6,0.7,0.1,-46.77,17.04,156.98855956881795,1000
561,0.6,0.7,0.2,-34.24,21.44,219.19168871504542,1000
562,0.6,0.7,0.3,-8.8,43.33,257.7904973325682,1000
563,0.6,0.7,0.4,19.4,70.65,253.17859865311232,1000
564,0.6,0.7,0.5,32.18,83.05,256.4759137779504,1000
565,0.6,0.7,0.6,41.32,91.57,254.932172611667,1000
566,0.6,0.7,0.7,47.6,97.81,248.70249064173393,1000
567,0.6,0.7,0.8,47.48,97.98,234.82246110415076,1000
568,0.6,0.7,0.9,47.22,97.72,201.65619111675304,1000
569,0.6,0.7,1.0,33.18181818181818,98.63636363636364,0.19552649891984414,44
570,0.6,0.8,0.1,-45.97,16.75,180.79015968652112,1000
571,0.6,0.8,0.2,-34.92,20.27,245.40306364023073,1000
572,0.6,0.8,0.3,-6.11,45.99,280.4890687538248,1000
573,0.6,0.8,0.4,18.5,69.36,292.89366290001465,1000
574,0.6,0.8,0.5,32.16,82.52,290.61409832021485,1000
575,0.6,0.8,0.6,40.32,90.48,284.69673527057665,1000
576,0.6,0.8,0.7,44.71,95.09,266.7064312364196,1000
577,0.6,0.8,0.8,42.61,95.88,216.61487782966222,1000
578,0.6,0.8,0.9,49.04,99.48,234.97228899334257,1000
579,0.6,0.8,1.0,27.142857142857142,95.71428571428571,0.02957861367181832,14
580,0.6,0.9,0.1,-45.71,16.72,197.05992858975787,1000
581,0.6,0.9,0.2,-36.24,18.68,273.2537392834028,1000
582,0.6,0.9,0.3,-11.44,40.39,312.93100732717227,1000
583,0.6,0.9,0.4,16.32,66.91,322.7444335948768,1000
584,0.6,0.9,0.5,32.96,83.57,317.97227546817675,1000
585,0.6,0.9,0.6,38.95,89.5,312.060717834889,1000
586,0.6,0.9,0.7,45.35,95.43,316.03558719756876,1000
587,0.6,0.9,0.8,45.85,97.07,280.2352527210683,1000
588,0.6,0.9,0.9,47.81,99.25,254.96898640650235,1000
589,0.6,0.9,1.0,46.06,99.94,78.09073455037395,1000
590,0.6,1.0,0.1,-49.05,20.59,152.23776863283035,1000
591,0.6,1.0,0.2,-45.31,20.97,176.44627343392776,1000
592,0.6,1.0,0.3,-42.32,21.01,203.67261088248742,1000
593,0.6,1.0,0.4,-38.84,20.16,249.56378600823047,1000
594,0.6,1.0,0.5,-26.21,28.92,290.37219935985365,1000
595,0.6,1.0,0.6,-7.57,45.11,332.9657064471879,1000
596,0.6,1.0,0.7,19.23,69.82,355.3488797439415,1000
597,0.6,1.0,0.8,38.99,89.03,353.91952446273433,1000
598,0.6,1.0,0.9,45.55,96.11,328.8449931412894,1000
599,0.6,1.0,1.0,46.02,99.94,85.60585276634659,1000
600,0.7,0.1,0.1,-41.46,18.46,108.13699496721092,1000
601,0.7,0.1,0.2,-27.74,24.64,167.32268819912957,1000
602,0.7,0.1,0.3,2.33,53.94,188.18199316702172,1000
603,0.7,0.1,0.4,29.99,81.39,178.2471259404727,1000
604,0.7,0.1,0.5,39.4,89.89,174.95633952999208,1000
605,0.7,0.1,0.6,43.94,94.98,153.54814558483446,1000
606,0.7,0.1,0.7,47.11,97.85,142.88978801176643,1000
607,0.7,0.1,0.8,48.2,98.74,129.83730721870077,1000
608,0.7,0.1,0.9,47.61,99.28,91.87928735723756,1000
609,0.7,0.1,1.0,45.4,99.94,36.08985549191155,1000
610,0.7,0.2,0.1,-43.76,17.08,121.16946332718585,1000
611,0.7,0.2,0.2,-29.67,24.24,179.59304680588608,1000
612,0.7,0.2,0.3,3.03,54.16,208.9152253525381,1000
613,0.7,0.2,0.4,29.25,79.54,213.82632200011298,1000
614,0.7,0.2,0.5,37.63,88.1,200.99688121184673,1000
615,0.7,0.2,0.6,44.72,94.88,195.04022518047654,1000
616,0.7,0.2,0.7,47.68,97.77,190.2506129342186,1000
617,0.7,0.2,0.8,48.72,98.74,171.18649674674842,1000
618,0.7,0.2,0.9,47.8,99.54,126.55318687124596,1000
619,0.7,0.2,1.0,34.09326424870466,99.84455958549223,1.304527726655764,386
620,0.7,0.3,0.1,-47.39,15.23,135.48167892025316,1000
621,0.7,0.3,0.2,-29.03,24.71,194.50404579669112,1000
622,0.7,0.3,0.3,-0.78,50.75,225.4474992438992,1000
623,0.7,0.3,0.4,26.49,76.71,230.40989265812087,1000
624,0.7,0.3,0.5,37.42,87.82,220.9330928222128,1000
625,0.7,0.3,0.6,42.55,92.73,218.50792070362883,1000
626,0.7,0.3,0.7,43.88,94.87,193.0001151687223,1000
627,0.7,0.3,0.8,47.86,98.7,181.65581704717206,1000
628,0.7,0.3,0.9,49.01,99.49,166.1977065127941,1000
629,0.7,0.3,1.0,33.12,99.52,0.36757006052490104,125
630,0.7,0.4,0.1,-43.38,19.64,138.10318488928857,1000
631,0.7,0.4,0.2,-31.63,22.93,213.40133457934826,1000
632,0.7,0.4,0.3,-2.91,47.89,242.7589653779014,1000
633,0.7,0.4,0.4,22.05,72.75,247.27461835917765,1000
634,0.7,0.4,0.5,35.36,85.52,242.66842199651475,1000
635,0.7,0.4,0.6,40.96,91.55,227.54116319460402,1000
636,0.7,0.4,0.7,46.55,97.05,218.38142283123395,1000
637,0.7,0.4,0.8,48.21,98.82,205.60675749323386,1000
638,0.7,0.4,0.9,48.91,99.35,182.5479582576531,1000
639,0.7,0.4,1.0,45.98,99.94,62.19601229796298,1000
640,0.7,0.5,0.1,-43.48,18.73,154.10489717885352,1000
641,0.7,0.5,0.2,-33.17,21.76,221.9667347538207,1000
642,0.7,0.5,0.3,-3.01,48.62,251.68472940895475,1000
643,0.7,0.5,0.4,21.85,72.33,261.93369790885555,1000
644,0.7,0.5,0.5,38.31,88.6,259.44242816935576,1000
645,0.7,0.5,0.6,42.58,93.3,246.07610232715783,1000
646,0.7,0.5,0.7,45.24,96.07,225.82129203802168,1000
647,0.7,0.5,0.8,45.73,98.93,185.2152184805482,1000
648,0.7,0.5,0.9,46.22,99.38,161.84247440522157,1000
649,0.7,0.5,1.0,46.74,99.94,74.03235909126951,1000
650,0.7,0.6,0.1,-45.39,17.88,165.45167036940148,1000
651,0.7,0.6,0.2,-33.99,21.65,235.6409662830216,1000
652,0.7,0.6,0.3,-3.83,47.41,278.8971549067704,1000
653,0.7,0.6,0.4,21.73,72.16,281.2982525426706,1000
654,0.7,0.6,0.5,34.67,85.34,275.9642477056748,1000
655,0.7,0.6,0.6,43.04,93.64,269.52847356498324,1000
656,0.7,0.6,0.7,44.91,95.21,267.22201518343775,1000
657,0.7,0.6,0.8,44.94,95.82,233.91796952227344,1000
658,0.7,0.6,0.9,48.04,99.36,211.57002782835872,1000
659,0.7,0.6,1.0,46.26,99.94,70.53199831572344,1000
660,0.7,0.7,0.1,-43.89,18.63,186.51849267398327,1000
661,0.7,0.7,0.2,-32.51,21.96,268.39523322930893,1000
662,0.7,0.7,0.3,-6.83,45.19,295.9340455547669,1000
663,0.7,0.7,0.4,20.19,70.82,304.33731724916015,1000
664,0.7,0.7,0.5,34.74,85.39,307.32760412674526,1000
665,0.7,0.7,0.6,41.51,92.19,288.8959925270826,1000
666,0.7,0.7,0.7,44.02,94.32,293.5692523837926,1000
667,0.7,0.7,0.8,46.01,97.92,244.4655942000294,1000
668,0.7,0.7,0.9,31.20689655172414,97.58620689655173,0.4949645619121404,58
669,0.7,0.7,1.0,31.75438596491228,98.94736842105263,0.15947305039959758,57
670,0.7,0.8,0.1,-44.72,17.81,209.2099697317851,1000
671,0.7,0.8,0.2,-35.12,20.15,293.06942694142066,1000
672,0.7,0.8,0.3,-9.87,42.55,323.10116718097237,1000
673,0.7,0.8,0.4,17.88,68.78,340.3987638023603,1000
674,0.7,0.8,0.5,33.87,84.16,337.6035880808857,1000
675,0.7,0.8,0.6,39.67,90.87,316.8669437871921,1000
676,0.7,0.8,0.7,44.7,94.76,318.7430357752975,1000
677,0.7,0.8,0.8,45.83,98.33,270.299869167881,1000
678,0.7,0.8,0.9,45.16,98.76,221.43780713738113,1000
679,0.7,0.8,1.0,45.78,99.94,77.25621194996452,1000
680,0.7,0.9,0.1,-45.44,17.29,233.56939575266395,1000
681,0.7,0.9,0.2,-35.73,19.23,322.6116670445478,1000
682,0.7,0.9,0.3,-11.7,40.12,362.0324003840799,1000
683,0.7,0.9,0.4,15.08,65.96,374.71717630868494,1000
684,0.7,0.9,0.5,32.13,82.53,373.5728788622342,1000
685,0.7,0.9,0.6,40.81,91.2,360.29479480365904,1000
686,0.7,0.9,0.7,42.6,94.71,326.8849965302808,1000
687,0.7,0.9,0.8,46.22,97.06,336.88624516010185,1000
688,0.7,0.9,0.9,27.692307692307693,95.38461538461539,0.245656015043612,26
689,0.7,0.9,1.0,49.92,99.94,145.88907343727973,1000
690,0.7,1.0,0.1,-47.02,21.7,172.41914342325865,1000
691,0.7,1.0,0.2,-45.8,20.48,201.44017680231673,1000
692,0.7,1.0,0.3,-43.63,19.21,242.26124066453283,1000
693,0.7,1.0,0.4,-35.86,21.69,297.344764517604,1000
694,0.7,1.0,0.5,-29.34,27.13,336.96875476299346,1000
695,0.7,1.0,0.6,-6.79,45.74,388.25301021185794,1000
696,0.7,1.0,0.7,19.64,70.13,416.5538789818625,1000
697,0.7,1.0,0.8,39.89,90.33,410.77122389879594,1000
698,0.7,1.0,0.9,47.21,97.45,381.8654168571864,1000
699,0.7,1.0,1.0,49.04,99.94,148.48727328151196,1000
700,0.8,0.1,0.1,-40.83,19.96,118.91071696073224,1000
701,0.8,0.1,0.2,-26.59,27.57,184.02271928060082,1000
702,0.8,0.1,0.3,6.26,57.67,214.14524590947826,1000
703,0.8,0.1,0.4,24.97,75.93,210.94697897740414,1000
704,0.8,0.1,0.5,38.61,92.18,146.35498152358443,1000
705,0.8,0.1,0.6,43.79,95.18,165.27847639585536,1000
706,0.8,0.1,0.7,46.84,97.82,151.5456769886931,1000
707,0.8,0.1,0.8,40.27,99.05,61.83095532120431,1000
708,0.8,0.1,0.9,44.06,99.44,80.10141635173284,1000
709,0.8,0.1,1.0,45.78,99.94,44.90365703833665,1000
710,0.8,0.2,0.1,-44.54,17.16,135.0658018553336,1000
711,0.8,0.2,0.2,-29.32,23.76,211.18693881242405,1000
712,0.8,0.2,0.3,-0.11,51.5,235.60715780554816,1000
713,0.8,0.2,0.4,24.23,74.67,240.1990799404554,1000
714,0.8,0.2,0.5,38.84,89.34,233.82049293170385,1000
715,0.8,0.2,0.6,44.52,95.15,213.26512192884275,1000
716,0.8,0.2,0.7,46.08,96.92,196.21121782215803,1000
717,0.8,0.2,0.8,42.98,98.95,122.02006632287654,1000
718,0.8,0.2,0.9,42.68,99.5,90.3274399401112,1000
719,0.8,0.2,1.0,45.86,99.94,52.577985325151644,1000
720,0.8,0.3,0.1,-44.01,17.17,156.30161709147305,1000
721,0.8,0.3,0.2,-28.83,25.27,222.94900465430203,1000
722,0.8,0.3,0.3,0.07,51.29,253.58699091398032,1000
723,0.8,0.3,0.4,24.8,75.34,260.7582412254497,1000
724,0.8,0.3,0.5,40.23,90.79,251.41644126122145,1000
725,0.8,0.3,0.6,44.2,94.67,242.5197684043511,1000
726,0.8,0.3,0.7,46.05,96.97,221.9299895071965,1000
727,0.8,0.3,0.8,46.27,98.69,194.38766927562273,1000
728,0.8,0.3,0.9,32.43362831858407,99.15929203539822,1.71003489834968,226
729,0.8,0.3,1.0,46.92,99.94,70.65236943609086,1000
730,0.8,0.4,0.1,-41.61,19.22,169.74317893439192,1000
731,0.8,0.4,0.2,-33.88,21.23,237.51544552539625,1000
732,0.8,0.4,0.3,-3.74,47.15,272.2346470257007,1000
733,0.8,0.4,0.4,24.54,75.25,276.4964667569246,1000
734,0.8,0.4,0.5,35.85,86.24,269.94217837598256,1000
735,0.8,0.4,0.6,41.29,91.91,256.1734033444204,1000
736,0.8,0.4,0.7,45.0,95.14,249.96039433763465,1000
737,0.8,0.4,0.8,47.63,98.68,231.40595833862452,1000
738,0.8,0.4,0.9,49.46,99.46,217.5902350563431,1000
739,0.8,0.4,1.0,33.891891891891895,99.67567567567568,0.9472013487083741,185
740,0.8,0.5,0.1,-44.72,16.83,184.47543794642675,1000
741,0.8,0.5,0.2,-33.46,21.5,259.1898974410799,1000
742,0.8,0.5,0.3,-4.4,47.24,294.2667729620448,1000
743,0.8,0.5,0.4,22.04,72.83,296.6797083745895,1000
744,0.8,0.5,0.5,35.91,86.62,282.34961732881436,1000
745,0.8,0.5,0.6,42.89,93.16,293.7713553017149,1000
746,0.8,0.5,0.7,46.32,96.49,272.9519830920506,1000
747,0.8,0.5,0.8,43.06,97.64,188.00022214132883,1000
748,0.8,0.5,0.9,32.96296296296296,98.5925925925926,1.1033217975904182,135
749,0.8,0.5,1.0,49.12,99.94,109.59456751877022,1000
750,0.8,0.6,0.1,-45.58,16.42,203.8167422209285,1000
751,0.8,0.6,0.2,-34.79,20.06,279.31312221288005,1000
752,0.8,0.6,0.3,-4.43,47.02,313.67788933830946,1000
753,0.8,0.6,0.4,20.67,71.42,324.2342436665364,1000
754,0.8,0.6,0.5,35.05,85.65,311.8868343172392,1000
755,0.8,0.6,0.6,41.37,92.14,306.12649955836946,1000
756,0.8,0.6,0.7,44.4,95.35,291.685086497101,1000
757,0.8,0.6,0.8,48.47,98.68,281.25456558925305,1000
758,0.8,0.6,0.9,45.46,99.52,171.93623141646316,1000
759,0.8,0.6,1.0,49.94,99.94,123.65228666206254,1000
760,0.8,0.7,0.1,-45.12,17.58,207.51425536321483,1000
761,0.8,0.7,0.2,-34.75,20.85,302.9196107614428,1000
762,0.8,0.7,0.3,-5.29,46.26,346.16441649277505,1000
763,0.8,0.7,0.4,22.32,73.15,352.9393632332344,1000
764,0.8,0.7,0.5,34.65,84.87,356.59222244759377,1000
765,0.8,0.7,0.6,41.38,91.99,334.7818738483232,1000
766,0.8,0.7,0.7,44.66,96.26,311.99305092058535,1000
767,0.8,0.7,0.8,46.77,97.47,299.17259294454055,1000
768,0.8,0.7,0.9,32.916666666666664,98.54166666666667,0.7834367128135823,96
769,0.8,0.7,1.0,40.06,99.94,34.749532332169636,1000
770,0.8,0.8,0.1,-46.08,16.34,240.35140957053068,1000
771,0.8,0.8,0.2,-35.91,19.95,329.2221776486828,1000
772,0.8,0.8,0.3,-10.91,41.14,377.23645632081184,1000
773,0.8,0.8,0.4,17.43,68.25,380.76130462604516,1000
774,0.8,0.8,0.5,32.22,82.95,375.9825046903391,1000
775,0.8,0.8,0.6,40.86,91.34,379.69118767942194,1000
776,0.8,0.8,0.7,44.85,95.39,357.87104558411613,1000
777,0.8,0.8,0.8,45.73,96.19,343.31180160099484,1000
778,0.8,0.8,0.9,42.69,97.43,212.67902442954102,1000
779,0.8,0.8,1.0,30.0,98.72340425531915,0.1072447380698983,47
780,0.8,0.9,0.1,-47.54,16.03,253.89672111085105,1000
781,0.8,0.9,0.2,-35.98,20.31,350.04331009194215,1000
782,0.8,0.9,0.3,-12.89,39.74,405.5513367372822,1000
783,0.8,0.9,0.4,16.32,66.89,430.3498273830539,1000
784,0.8,0.9,0.5,32.83,83.69,415.1339532237364,1000
785,0.8,0.9,0.6,40.52,90.78,417.5907772370008,1000
786,0.8,0.9,0.7,44.88,95.3,402.309351302757,1000
787,0.8,0.9,0.8,45.88,95.97,402.50772892094744,1000
788,0.8,0.9,0.9,47.58,99.35,328.68662349758876,1000
789,0.8,0.9,1.0,34.274809160305345,99.54198473282443,0.9316409859476497,131
790,0.8,1.0,0.1,-46.91,21.63,199.19158664837678,1000
791,0.8,1.0,0.2,-48.41,17.8,241.54488645023625,1000
792,0.8,1.0,0.3,-42.62,19.4,289.6948635878677,1000
793,0.8,1.0,0.4,-38.23,20.46,332.3615302545344,1000
794,0.8,1.0,0.5,-28.47,26.49,407.3062033226642,1000
795,0.8,1.0,0.6,-6.46,46.44,436.91510440481636,1000
796,0.8,1.0,0.7,17.71,68.32,479.404968754763,1000
797,0.8,1.0,0.8,39.39,89.66,460.89559518366104,1000
798,0.8,1.0,0.9,47.53,97.95,430.71970736168265,1000
799,0.8,1.0,1.0,35.806451612903224,99.61290322580645,2.1155311690291114,155
800,0.9,0.1,0.1,-42.88,19.01,132.83065149054806,1000
801,0.9,0.1,0.2,-27.93,26.2,202.66028069823858,1000
802,0.9,0.1,0.3,7.26,58.27,239.372951250899,1000
803,0.9,0.1,0.4,24.01,75.37,227.40342122121916,1000
804,0.9,0.1,0.5,39.96,91.03,216.79131059287403,1000
805,0.9,0.1,0.6,45.71,96.34,205.81829700920352,1000
806,0.9,0.1,0.7,46.64,97.74,175.66373923179523,1000
807,0.9,0.1,0.8,46.11,97.85,145.32078771764174,1000
808,0.9,0.1,0.9,45.88,99.36,99.93808766279616,1000
809,0.9,0.1,1.0,45.22,99.94,48.03150475266277,1000
810,0.9,0.2,0.1,-42.89,18.34,150.08461655290174,1000
811,0.9,0.2,0.2,-30.43,22.86,239.68114254375874,1000
812,0.9,0.2,0.3,0.88,52.73,261.12609699528883,1000
813,0.9,0.2,0.4,20.75,71.7,266.44904125135656,1000
